5.2;73.3
3.7;66.2
4.3;74.6
4;77.9
3.7;79.3
3.3;74.3
3.5;73.9
5.2;80.8
3.7;79.7
3.2;75.6
4;69.6
3.5;76.2
3.5;75.1
3.5;74.7
5.1;74.1
2.9;69.6
3.2;68.2
2.9;72.1
2.6;71.9
3.2;72
3.7;74.7
2.8;67
3.7;73.9
4;73.3
4;69.6
4;74.6
3.1;81.6
4.7;79.7
3.5;79
3.5;76.9
2.4;69.8
4;77.6
3.4;73.5
3.4;71
4.7;71
3.7;72.7
3.7;81.7
3.3;79.5
4.3;71.1
